600,600
300,300,0,30
301,395,1,30
37,88,2,30
83,115,3,30
396,115,4,30
70,220,5,30
260,335,6,30
195,100,7,30
372,513,8,30
274,29,9,30
241,350,10,30
155,20,11,30
251,562,12,30
479,437,13,30
279,51,14,30
230,409,15,30
405,534,16,30
442,138,17,30
352,147,18,30
521,462,19,30
497,591,20,30
110,158,21,30
441,159,22,30
240,172,23,30
346,432,24,30
109,548,25,30
499,437,26,30
139,336,27,30
104,133,28,30
516,494,29,30
361,323,30,30
396,332,31,30
284,511,32,30
480,238,33,30
134,91,34,30
496,198,35,30
475,205,36,30
197,345,37,30
102,65,38,30
200,57,39,30
415,74,40,30
558,367,41,30
272,261,42,30
390,496,43,30
115,258,44,30
75,331,45,30
552,32,46,30
163,84,47,30
46,431,48,30
18,356,49,30
169,385,50,30
35,234,51,30
136,129,52,30
510,214,53,30
379,422,54,30
149,588,55,30
424,174,56,30
109,46,57,30
152,410,58,30
245,325,59,30
146,500,60,30
140,239,61,30
560,186,62,30
594,95,63,30
328,43,64,30
543,307,65,30
30,482,66,30
248,59,67,30
178,343,68,30
480,281,69,30
572,103,70,30
22,492,71,30
170,536,72,30
183,527,73,30
378,12,74,30
447,455,75,30
180,124,76,30
187,229,77,30
443,424,78,30
510,566,79,30
319,408,80,30
12,237,81,30
363,246,82,30
193,486,83,30
268,163,84,30
281,371,85,30
363,87,86,30
109,561,87,30
269,119,88,30
46,63,89,30
56,52,90,30
96,326,91,30
453,177,92,30
30,600,93,30
570,448,94,30
522,256,95,30
357,237,96,30
543,251,97,30
127,293,98,30
395,435,99,30
305,307,100,30
329,20,101,30
104,453,102,30
200,353,103,30
87,552,104,30
306,378,105,30
492,530,106,30
83,328,107,30
245,13,108,30
165,339,109,30
467,214,110,30
252,541,111,30
21,142,112,30
345,268,113,30
18,460,114,30
418,279,115,30
584,519,116,30
478,149,117,30
258,44,118,30
107,220,119,30
325,382,120,30
201,390,121,30
448,0,122,30
46,557,123,30
565,9,124,30
353,356,125,30
486,587,126,30
154,322,127,30
50,166,128,30
19,440,129,30
98,463,130,30
440,118,131,30
466,564,132,30
525,278,133,30
496,459,134,30
128,275,135,30
432,436,136,30
147,530,137,30
379,536,138,30
365,43,139,30
227,209,140,30
160,270,141,30
463,153,142,30
432,101,143,30
357,227,144,30
527,223,145,30
174,196,146,30
149,459,147,30
556,284,148,30
200,278,149,30
21,100,150,30
75,26,151,30
279,501,152,30
353,437,153,30
460,600,154,30
414,251,155,30
48,168,156,30
558,576,157,30
547,190,158,30
188,385,159,30
24,192,160,30
354,538,161,30
234,313,162,30
394,400,163,30
198,285,164,30
110,491,165,30
311,98,166,30
520,525,167,30
429,178,168,30
208,390,169,30
258,309,170,30
255,133,171,30
462,379,172,30
383,13,173,30
330,417,174,30
360,268,175,30
170,249,176,30
501,239,177,30
19,312,178,30
39,141,179,30
453,129,180,30
538,299,181,30
512,432,182,30
48,283,183,30
479,478,184,30
219,106,185,30
136,308,186,30
162,354,187,30
126,33,188,30
536,516,189,30
468,331,190,30
334,404,191,30
351,333,192,30
538,436,193,30
528,538,194,30
524,522,195,30
469,251,196,30
93,337,197,30
340,169,198,30
226,212,199,30
98,369,200,30
380,217,201,30
559,430,202,30
40,178,203,30
13,441,204,30
455,320,205,30
242,193,206,30
293,281,207,30
149,421,208,30
213,142,209,30
540,319,210,30
47,414,211,30
146,508,212,30
95,150,213,30
229,109,214,30
570,131,215,30
285,90,216,30
33,305,217,30
264,136,218,30
392,582,219,30
521,233,220,30
96,27,221,30
193,253,222,30
392,349,223,30
38,358,224,30
441,554,225,30
193,30,226,30
246,242,227,30
331,39,228,30
585,292,229,30
250,289,230,30
533,457,231,30
282,318,232,30
343,340,233,30
425,239,234,30
157,5,235,30
5,303,236,30
24,240,237,30
61,506,238,30
349,5,239,30
172,232,240,30
75,304,241,30
156,330,242,30
265,508,243,30
477,438,244,30
519,549,245,30
354,36,246,30
540,90,247,30
270,116,248,30
550,376,249,30
569,432,250,30
313,153,251,30
69,275,252,30
462,12,253,30
138,193,254,30
381,432,255,30
508,532,256,30
121,339,257,30
228,455,258,30
315,96,259,30
389,424,260,30
242,121,261,30
253,41,262,30
207,51,263,30
184,15,264,30
361,24,265,30
320,342,266,30
518,567,267,30
487,414,268,30
360,275,269,30
403,598,270,30
407,256,271,30
266,520,272,30
445,392,273,30
392,48,274,30
585,488,275,30
374,189,276,30
313,406,277,30
196,494,278,30
277,294,279,30
87,326,280,30
52,317,281,30
302,147,282,30
101,99,283,30
135,560,284,30
196,148,285,30
179,506,286,30
187,491,287,30
374,465,288,30
539,186,289,30
394,572,290,30
544,334,291,30
113,598,292,30
261,0,293,30
481,477,294,30
364,398,295,30
235,596,296,30
518,548,297,30
431,176,298,30
502,304,299,30
283,275,300,30
