300,300
150,150,0,20
1,109,1,20
50,215,2,20
128,15,3,20
205,3,4,20
161,277,5,20
188,86,6,20
172,60,7,20
214,263,8,20
190,20,9,20
153,230,10,20
219,15,11,20
264,61,12,20
288,83,13,20
74,279,14,20
223,14,15,20
85,138,16,20
187,107,17,20
172,124,18,20
103,130,19,20
56,162,20,20
127,233,21,20
284,268,22,20
85,243,23,20
129,97,24,20
94,237,25,20
201,18,26,20
83,247,27,20
119,102,28,20
98,107,29,20
237,210,30,20
263,114,31,20
84,123,32,20
294,189,33,20
268,257,34,20
116,208,35,20
132,116,36,20
13,178,37,20
102,220,38,20
78,201,39,20
203,80,40,20
293,237,41,20
70,7,42,20
128,168,43,20
57,163,44,20
265,127,45,20
260,73,46,20
149,83,47,20
279,168,48,20
81,25,49,20
34,179,50,20
29,235,51,20
236,251,52,20
280,68,53,20
3,167,54,20
232,31,55,20
174,283,56,20
96,85,57,20
224,152,58,20
126,159,59,20
293,129,60,20
285,173,61,20
276,257,62,20
150,210,63,20
183,162,64,20
137,287,65,20
217,76,66,20
133,150,67,20
271,14,68,20
72,249,69,20
71,184,70,20
204,30,71,20
20,138,72,20
49,81,73,20
76,111,74,20
4,203,75,20
286,194,76,20
213,252,77,20
208,8,78,20
71,125,79,20
35,73,80,20
248,46,81,20
106,81,82,20
241,160,83,20
78,210,84,20
3,298,85,20
262,207,86,20
77,66,87,20
14,83,88,20
21,149,89,20
25,249,90,20
194,138,91,20
249,141,92,20
171,46,93,20
238,32,94,20
237,190,95,20
157,251,96,20
127,99,97,20
40,148,98,20
290,23,99,20
271,116,100,20
